Running,Blue Switch On,Battery level,Humidity,Magnetic field,Controller beige,Controller bisque,Controller black,Controller blanchedalmond,Time since restart,User had coffee,Controller brown,Controller burlywood,Controller cadetblue,Controller chartreuse,Polution,Radiation,Hydraulic pressure,Overpressure relief valve 1,Overpressure relief valve 2,Controller cyan,Controller darkblue,Controller darkcyan,Controller darkgoldenrod,Controller darkgray,Controller darkgreen,Reset Trigger Level,Sensor Threshhold 1,Sensor Threshhold 2,Sensor Threshhold 3,Controller darkorange,Controller darkorchid,Controller darkred,Controller darksalmon,Controller darkseagreen,Controller darkslateblue,Spring Strength Left,Spring Strength Right,Spring Strength Center,CPU Temperature,Max Fan Speed 1,Max Fan Speed 2,Max Fan Speed 3,Brake control,Manual brake tightness,Motor oil level left,Motor oil level right,Controller forestgreen,Controller fuchsia,Controller gainsboro,Centrifugal Load,Uranium Enrichment,Error correction percentage,Anti-matter stabilizer,Wave-function amplifier,Flux control,Spin Up detector,Spin Down detector,Neutrino Catapult Stength,Second Lense curvature,Third Lense curvature,LASER load,Controller khaki,Controller lavender,Controller lavenderblush,Controller lawngreen,Controller lemonchiffon,Controller lightblue,Controller lightcoral,Controller lightcyan,Controller lightgoldenrodyellow,Controller lightgray,Controller lightgreen,Cruise control,Voltage main,Voltage secondary,Counterweight,Second Counterweight,Smoke formation,Bending of test plate,Particle size of grinder,Water temperature,Espresso quality,Pressure % of 12 bar,Noise level,Controller magenta,Controller maroon,Controller mediumaquamarine,Controller mediumblue,Controller mediumorchid,Waste level right tank,Waste level left tank,Helium reservoir,alpha-radiation,Active motion supression,Blade density,Blade rotation,Controller mintcream,Controller mistyrose,Controller moccasin
0.0,0.0,1.6874500581744116,3.020827103086069,2.3203596938038507,3.3095116883643145,2.5855820226155917,3.1125461879652967,1.3280863879162008,9.90906000849791,3.0,0.8645721303683023,1.3273171716875467,3.5523818896010226,3.2033870146795937,1.969103612046749,1.0191616155738843,1.1985965297292929,2.9736394535332407,1.2023086329365584,1.8325002182481125,3.7759158565781084,1.1893732068299117,0.8164341297562118,3.2911533598321796,0.8946817670995767,1.7136974062543897,2.5422336456017622,3.9327942557306947,0.9273897508748274,3.2768872737058032,2.473319963550953,1.9251530215374224,1.8988863639776037,2.176485025794177,0.9646684583654583,3.7885051949808792,1.7248926144632257,1.6185810992466447,77.18014468648501,3.0566395081594777,3.606800354659918,3.5963428598425873,1.3264285395958537,3.994745003092035,1.4380265713932863,1.7839263486721562,1.5369797056243162,3.8530424498124933,3.8744055398290094,1.9508722865653754,1.9450976032639418,1.5381648745614627,0.9336571034120014,0.8191727534982424,1.15081714294997,2.0853157654565964,2.1861285805955584,0.9638508598740014,3.1341854423643536,2.787804851762698,3.644652134404888,2.300975505603523,2.912492089802817,2.3053256660001784,2.0308265272469956,1.0001953911691968,3.252253692727197,3.9152334448368036,1.4836945772625283,3.098545998037287,2.215815768724549,2.4575923897339598,2.13917898897921,2.890924518448654,0.8973407804082097,2.7505591187912213,2.2582225377905836,1.3172140027104533,0.884537239888699,1.9166682495008687,1.25850883671868,1.8133711681813924,2.4909358288808736,0.8849241007172218,2.7597181799793526,1.9837206840593173,2.1393353185536075,1.5196982116091666,3.917210947251589,3.01330827424359,2.226514383509442,2.055479191961723,2.019138889690818,2.0718858566706104,1.921658622635209,2.6227351206253973,1.2545222183041194,0.8127905497932333,2.0673094154583147
0.0,1.0,2.1844953831834433,2.2966323874191206,2.4389481102707795,1.5104836536481345,2.7251113319341878,3.069884528795505,1.9782668294284715,3.6617469026591043,2.0,2.6997209518230623,1.937965168130603,3.134147700431564,2.4434643348931564,3.721025665395927,3.3838472073506525,1.9851861790490166,2.3594739417100143,0.9214200884516356,2.1060995642649933,3.8099489377125826,3.222242851029172,1.5942207649873297,2.5068992007895723,1.3028697654889676,0.9413086100127487,1.4194901242100117,2.5859458919510976,1.8411522373950948,1.1451605888030523,3.455176693111313,2.235877912122616,2.963690838380617,2.0847406449714043,2.1744973517917296,3.131432035959169,3.8865748943511313,1.4811977300409453,77.98127589712914,1.091258209755852,2.6330343781208048,1.7647821352213668,2.242569005305099,2.6599608831695614,1.351330608871053,3.4921198657209755,3.0748985889108136,1.5358187541636559,1.4608108166334024,0.852947268431894,3.0982708655043645,1.020312773967727,3.607773429539879,0.8513920414864207,3.505413131673321,2.1994106424226185,2.9484040731802033,2.555786427488418,2.3653949616156433,3.830154094038696,1.5807968105507566,2.0107034721376396,2.5434981660055804,3.7953127874841988,3.000593681554512,1.9777203997535626,2.407424011813939,1.9373913899677448,1.3188572027854044,1.4965293367941053,3.7524004999122313,0.8969106797003132,3.2454336094452625,1.5278226275987938,3.5494387323852736,1.0112019914137322,1.1459491019646162,3.188893250790917,3.2003890598322124,2.82735216535868,1.8071163647767947,2.9768323364853497,3.049011374322541,2.9468163779867176,3.867754617048953,0.8626591320018872,1.6240147593395804,1.3272590812354652,3.2013631589155427,3.899251517747584,2.964361562469363,1.9010001349092691,1.427663774483066,2.3542122910100542,2.462511937406883,1.0576486282244044,1.8246407796399993,2.9233167888135503,3.5236277651907697
1.0,1.0,2.7625403419649706,1.467702502314168,1.0489533794288761,3.0117132638254196,1.7455365825155842,2.3132824802912344,2.1362494833998946,4.736846057199878,1.0,0.8803325084396683,3.7237433860492226,2.596209275964935,3.4633646715022888,3.3156897376214785,1.9548096430873827,2.8981458886394327,3.8519187698778445,2.537238782586493,3.344126087754499,1.5074356045752653,1.350627043265662,2.8253041421960816,1.8258882079142855,3.030366741317269,2.1694018821230685,1.4179541244992675,3.540659964977655,2.986497620831087,3.350644714407144,1.90496934937698,3.205476971345492,1.1306871700716923,3.0772001820530575,3.5686420246831547,2.6827918439257497,1.2648633221208359,2.1610154610810612,81.2111859254577,1.4702904233457728,1.3433264202458073,3.511623194379757,2.59092364883246,1.642023097113964,2.4259445839899514,1.847064191464152,2.949230212625644,2.4916639197225576,2.0930014491315228,2.3029866039740647,3.8511229235362743,2.4957214068793716,3.8048512240263044,1.416577030428442,1.3466979161341284,3.132385517748041,3.676534659059004,3.4398004315240014,2.8080622708291108,2.786606585325509,2.2150823418442678,1.8244817782908065,3.7360958158980457,1.9198922007775818,2.674879637269113,1.2589844129735184,1.879171705980582,2.8984237233292998,3.588846632269429,1.2643581423503152,0.8195218726824071,1.81225855796596,3.9978795683130564,2.4448465832177755,1.7188845465103126,1.9993231912777114,3.272403864089333,3.891544041685684,3.9312597350731915,3.5597634432940906,2.1731862586970117,1.0083166824361562,1.5088495229190422,1.7667718899853146,1.492842525600217,2.1079892743216213,3.9924660649079247,3.7970404282188968,1.7089194134627252,3.715953047239754,2.9561717176153115,3.2034781922008655,3.9873816012121397,1.549248426248661,3.5834198812072966,1.0201290096577484,3.8265542822512923,1.410354018273158,1.9504470729495826
1.0,1.0,2.3481374329121314,1.7500441506875308,1.9199836433872357,2.251049400171068,1.8170419152628168,1.1244178196702368,1.8102620675695122,5.6301239516382,2.0,1.0940026732970176,1.9960177376904586,3.860332514921148,1.131214440373908,2.0358056870943853,2.1830259130449208,3.769767582883044,3.207093180019835,1.650934536446081,1.5965955095095072,2.412588244189696,1.3570391539039535,3.776483543861878,3.7347030025140375,1.9737603417363905,2.327851313656741,2.56054950264241,3.085875260340255,2.934743054532822,2.8122451808663573,2.0018375071330547,3.0050120621563616,2.813603187664267,2.9328861987466404,1.5397824942283416,1.5296766288278283,3.6864441934824734,1.1886633612630408,80.70516075624899,1.833629194078581,2.638746205553022,0.9227133361489046,3.8892853845756985,1.8912211361729199,1.920058116239972,3.224093688584966,3.5015073725225285,3.1231107335381463,3.382864406009327,2.6960964062075927,3.703788948438218,0.9020090209941032,3.7961716969459456,0.8031596611703758,1.57917588617691,0.9824426834887792,3.8106337424022048,3.091707532621215,2.594698219285771,2.4899114699292175,3.000396735471562,2.91405803623124,3.226815968296532,2.6081094813240835,1.3626736570953075,0.9909029856402228,0.908697777665497,1.8712032998099504,0.8474409086058952,2.532486566217149,2.2469459794074966,0.8997292553748846,3.5461886511494916,1.4995317461070847,2.420527213359126,1.4862193392866125,2.7660184943904764,1.3671740613416925,1.4192052271276872,3.2098861798524227,3.131803380625236,2.860921279072609,2.8575417977570954,2.0635254175244917,1.3065740382263624,2.134899588439663,3.5331111867271234,1.2346835264234024,2.6145499992725094,3.842849264143383,1.3568377231750386,3.2161769448530935,1.2258850157248458,1.5644218347156125,2.0827716322650938,3.784187934177548,2.558252360972965,3.9520158984124674,3.2906139304358106
1.0,1.0,2.702070005345126,3.734780345867623,2.6666732863052123,1.0245526935553664,1.2384386043908497,2.5708473403090943,0.9376169224263151,1.9230045251377619,2.0,1.7555305032401927,2.5454102652011903,3.948474710931432,1.5729145696119442,3.937610217045542,1.888488636019721,2.763821204544656,2.3088919221020694,2.259821181542165,1.006356560706561,1.4851686541679456,2.4212477634740486,1.9585027445679888,3.190513455093381,2.810721883752799,2.2474412477257433,3.7633763114857652,1.30231980006878,1.1287326202153292,2.456856768564358,3.3015067299621617,2.9216007368208547,2.598461827505746,2.1993399363587534,3.2640795409210686,3.3846243874869453,1.0685563422348878,1.7213586196710613,79.13493559012767,2.9092515344434187,2.1398926780265466,2.8863913983150074,3.7565405490477435,1.8748847927084886,1.379996404069237,2.247370905722339,1.185185972616218,3.579587338261943,3.7073016615357925,3.5432910051628266,2.4829982846846628,1.0462140365526182,1.3904510248912145,3.703236879124435,1.1296744363527091,3.5608200269424986,2.5007433285126828,3.8505041864273712,3.1340951218554123,2.114135416253461,2.194776679529288,3.0022239214536164,1.1322932303790574,0.9978626910682618,2.5910212604801317,2.158716625672966,3.4564434171847367,2.9400190155371737,3.6008271759805384,1.4934387556698092,0.8585478238707591,3.401374745953593,2.499792934543665,1.0856193104598562,1.8647006596052755,1.3125480725484828,0.9447511117539638,1.9854707178522102,3.157024553518016,3.0430811252372516,1.2317432916580253,1.2436508507464212,2.8924371943521594,2.035838646243555,2.2235773908285195,3.9047510597713826,1.8537706827493574,2.897634187934676,3.709186060543227,2.6458677455161763,3.5431590278329006,2.9585518998299243,1.2916571381898436,3.4763294116606005,2.602527626808305,3.8295980627009936,2.190709336662957,3.1560081263023525,1.3860791204714027
0.0,0.0,0.9220547287826254,3.279511498195954,3.551995739289489,3.4906684448334735,3.8531029076489096,3.706231087644274,1.4636621284042637,1.519164649826458,2.0,2.2498463831223123,2.318642223251967,1.286462900158245,3.3732884384717847,1.0407400079239026,2.217800791844186,1.2227401783581167,1.958535085167717,2.2036325640239864,2.536777141315707,2.517779718232573,2.738321126366012,3.2157530138611152,1.810930176929983,3.553548463856356,1.4968912794076041,1.9148712139639548,2.1609137399127336,2.9653340063262608,3.463672687389179,1.1552480464886639,3.378427493935413,3.713730466785731,2.8610048913922848,1.7633755067793047,1.6002620866353308,1.2095730298453014,3.1531144733576317,74.27437372759519,2.0281002604988587,2.9457299036105917,3.684281080749196,3.6125995414313374,1.7793706836936878,3.000569620012219,3.899639893117407,2.003192351325387,1.4817337445751086,2.229358389941824,1.0146930713749929,2.32665911222575,2.871639216838349,1.818845569367521,3.091082142676254,1.1800440973712214,1.499706362108736,1.8552466070635305,3.1137942565971004,2.0402692822888295,2.7919535067813657,1.8521598130476602,1.362530200242002,1.0234248511665371,1.6989869293124844,1.8152280128163214,2.9946069128779333,2.809599767571979,3.6275729707819417,3.7110046928122573,2.300460955313633,2.855460181790936,3.5759663834623074,2.7155847095245247,1.4133909256049468,2.2142280398594747,0.8534828776613076,3.767165225332227,3.441570607315861,1.1504275519624991,0.9973735820979706,3.512935619023872,1.1433911589785364,3.3662833141413966,2.4085634285285527,3.2079184521129003,1.3390180848330762,2.0219094916932416,2.733773641709888,2.704023583297449,3.179919946112215,3.605648302843891,2.829577863883303,1.4233994369130234,1.124931408879068,1.1567950489931995,2.299921740195659,3.5588470171238624,1.3779436984166384,1.5160890255778356
1.0,1.0,2.3085361520280276,2.3362145105061884,2.2512507699011417,1.4953530856576187,2.6007443221472633,3.3671655865994703,1.2402187294417353,2.5247875720110513,3.0,2.0257125743573807,1.4429976666406727,3.8792879360409955,1.0584462283394445,3.228840023066989,1.78842622017397,2.8625030404380727,0.880339927625548,1.6238669895558602,2.254124313509259,3.1671802280417474,2.948874938735732,2.509561796878402,1.8774250618532944,2.7754000760865827,2.9311365033083217,3.5838070744726283,1.5014976449706734,3.4826961966067387,2.6614250812399307,2.286596780898078,2.2512582585964074,1.4843023744124915,3.1768047369124224,2.7886511117052444,2.341739714843639,1.3848029139817593,3.681370744182085,78.8806881888975,3.190956891900348,0.9643941175924546,3.732474778078438,3.9459828058869197,1.871306169959134,3.8611145390451442,3.013116794651199,3.217877609849528,3.77382393739628,3.645180971461997,1.490080091217475,2.9445092094695138,2.553307288517215,3.9233919295549287,1.8177000571077035,2.242107135444535,1.5928545023709149,1.2464273411216202,2.107417258574733,1.1616815380275651,3.2028100252844034,1.9481623280832725,1.623508489481256,1.3214973153513612,2.225248785699523,1.4612488459584811,3.2290196563863196,3.021235656917497,1.4434765992679748,3.704197956252461,2.651886178832829,3.461342512160636,2.8814706268605015,1.0879193779572878,2.2283925712750525,2.542263387430668,2.5308012458477815,2.746727622590524,2.475275386791458,1.319551922414454,2.7206170787890724,2.9210037719707413,0.9407182758164474,3.170131430585667,2.29723292445209,0.8280524628476353,2.1538578998412214,1.1139610390483718,3.888654796574089,1.0237002711493337,3.56561992219208,3.046557199083453,2.053827139470652,2.2825945567307917,3.821728589048285,2.264682829999016,3.20701647518299,3.4656519246115867,2.612831234060911,3.305182435633651
1.0,1.0,1.2255153176907971,3.847902903165247,2.2242560068860477,1.0302306655742517,3.4155764329783347,0.8132921521608101,3.6470318722141526,5.450255328695799,1.0,2.9946060934432444,1.8059485407018885,1.2037733528924563,2.8671184179641998,1.431016484168115,1.1111524133088169,3.7299942060679765,1.4975826993373307,3.1437769005033642,3.7417425220405676,3.4308772975875454,1.132455738089834,2.8642431721764696,1.3114519515662408,2.159897340539632,2.8313032876533804,3.05592302331865,0.8971253442102807,3.5251634930272653,3.8313909278853036,2.5734686657195454,2.0916999051332006,3.036726079188253,3.2455469882951435,3.3673957212290366,3.6669361815934733,3.055408346926022,2.8864047730962463,80.33452418014342,1.3838076120554632,2.5724339409114862,1.6610937860855188,1.1469964944524493,1.980825805106202,1.7052685347650691,2.3739915562232117,1.127343934103417,2.1669513875424933,3.6847214841918285,3.680557324555795,3.4633162371486685,3.625781423217009,1.686275198680421,2.0314011002431567,3.8591245959963123,2.4073508876894216,0.8362009123735409,3.823581424508995,1.0847149921151826,2.2468181957153828,2.5675184892228504,3.7064632163852833,2.357565216090724,1.5633119080265396,1.2487602390129382,3.161888729765031,3.6905352592628127,1.4460927170735776,2.0214647932114413,2.916205617778922,0.9127430789975283,2.978391544772604,2.072684077749438,0.8648731433190915,3.768179526076673,1.8407973712883263,2.639548036538722,3.052439038117858,1.363963040567438,1.9440788879716704,3.9664399756852653,3.0078485890860236,2.389909965827915,3.5802201430843548,1.7456404313194303,3.408918961064031,3.4529007505825344,1.8152942603274977,1.6933048260011636,2.9084271513513427,2.420852742727517,3.009545841789306,2.0228814102574955,3.3864416417831853,2.320493342544972,2.962811580348461,2.8531584529400558,2.3320321574450356,3.0192439155149975
1.0,1.0,3.354523984757228,3.2780756231230086,0.8704023678754957,2.0457682437120965,2.3247909875089947,2.4974955103027785,2.322934184021541,0.5920882331145554,3.0,3.5176487978427744,1.458199556267827,3.236797461303812,2.8260147428768665,1.4851255987502103,3.890472343807965,1.7152656879787758,3.6805001640732984,3.912902770577248,2.438592566012317,2.2450313464807587,1.2588514475592625,1.5202469541302392,1.9366667890072347,0.9280477919805389,2.434595265049116,3.7240278623162455,1.2623946973287232,3.86976452940819,1.521114522435503,2.7651594509195196,2.1963696838154165,1.531543200765794,1.206268810756473,3.5226848182195267,3.635160356820596,3.302695276657807,1.0488947639731057,75.66184860159295,2.2862756321585587,3.926565968993362,3.1031155074969545,1.8439245210026223,3.5472700914584223,2.985966259496591,3.8478728031854876,3.162944657582046,1.744165282190322,1.320196280545015,1.3215726901954552,0.8732232645408875,3.502903732214272,2.9526578324106465,2.2975126864050712,0.9742658648146734,2.7187676775870573,1.864959217492034,2.9087415831222385,3.7035936604239215,1.6127937758826858,3.4599150190262735,1.7976135910415552,1.989607861219909,3.3685857167626727,3.1196356920503066,1.3771456255851628,2.7663286681262704,3.9224605417375837,3.2913191273849405,2.3249183474711477,3.806139646909428,3.6195444612928416,3.889900415750205,1.0231765959653103,3.9674885474332564,1.0486289597119212,1.943274820661844,3.2253054286539484,3.7634954131085756,0.8749979591547533,1.2646088962025885,2.5639354648027517,1.0103816991827124,3.9998184344882146,2.907252450593351,3.7042750248105394,2.801480462343058,1.4304308347099584,2.9271266363769772,1.4969531686024933,1.3394601958227637,0.9586436425218701,2.775836098474568,2.8420447376444393,2.7194615302304204,1.8467501176032943,3.204697419481036,1.4990488836131026,3.4580937130584157
1.0,1.0,1.6344824418882653,1.0266522168268393,2.5034674352561517,3.634884301835772,3.690277074477505,1.9882449519142469,2.1993574989749396,1.1773060607164239,1.0,1.9239173433446817,1.5158532161550786,1.480357237639132,1.7938593689841718,3.3648147012902134,3.300568602378899,1.4404752312896072,3.308359501990812,3.7762843724601547,1.1730566747932227,1.8690912450190518,2.2517802459719425,2.411693525972744,2.5283362154915423,1.9406918329390654,3.8093274351602027,3.990311459295812,3.5909014410010185,1.0535945614189488,2.973648515540587,1.3720244555983694,1.3489247857064877,2.8746795678015076,3.6152115485032548,3.8851269013688876,1.4658048143492435,2.0883198840670634,1.765632236006078,75.4639711696192,2.750636458182144,3.7861085839301705,1.771044176587138,3.3868206959915543,1.3662758249520581,1.0055622678375125,2.7258077176756164,3.7632447948878607,2.2523598922222963,3.5487480536500327,1.0142849840537957,1.7415994528715726,3.5418785778181334,2.00097793436864,3.980756576823465,2.542694279229461,1.9540555027648392,3.0544604051935433,1.3524019939825878,3.741654159526375,2.8768415457316383,1.6661650750419186,3.37687173170041,3.5550998531143323,1.7667899832586493,1.8237628493992037,1.8201026343131066,3.2237563891496324,1.2464345083856925,2.104098646581093,2.556553137525528,3.161534539816058,1.7016906902277278,3.728648188007857,2.9224911128597784,3.205152715969035,1.7380498791380967,2.8384365586863884,2.4645269213238827,3.1908609139739923,2.3456826267571813,1.2184724105520102,2.240330628531285,3.8624666451730105,0.9906859594239468,1.6150861710276516,3.24720938078874,3.485603521713223,0.8954970759764536,1.6623316204436884,3.118227575267036,3.396486690725454,3.8705615036460355,2.942185355237834,1.343274220320848,2.028283319406664,3.1752703057978735,1.433037539547688,1.674444745804187,2.669292798920007
0.0,0.0,3.162941634834861,1.1401381917503706,1.409221716004609,2.193273246448155,1.3958975961634925,3.8631382960662313,1.665179577842669,2.5195329353561844,3.0,1.9337096952472785,1.2292358465636999,1.9415725885965085,3.0020870783886995,1.3429161931621394,1.20807872776571,3.8109913102199053,3.050811117918065,3.3253010767000513,3.914838648636434,3.003775406163796,1.931506528082708,1.3888324943430224,1.226181851034994,0.9280038809784916,2.19744699979802,3.2646586699727225,1.2644489196546123,1.1172624093512937,3.8152353312768925,1.264235556645906,1.0557153674297806,2.9051381706944888,1.703973017765004,1.0612651153826669,3.2212519679024796,1.918188043212419,2.9058227028773764,75.97492450103123,3.130043768981893,1.661180930760297,3.7644124449044467,2.6153932693186115,2.553153080244306,3.9302093298588803,3.1690774104919868,2.2359486405680404,3.3119137724675936,2.982130478333187,3.25394978738401,2.388468089764825,0.9998764290141953,3.7558283048126375,3.744359125790049,3.1508611540365585,3.8215222104597455,2.2515090254915426,3.833026818270098,1.5481794626363752,3.889899494984806,2.110470436895719,1.7577846417949123,2.5010770709481305,2.6140565815934313,3.5094229810860282,3.0454819970278795,1.6584869157177105,1.1231882140482714,3.8336315156653926,3.264564148995394,3.2337388252503443,1.3904298096922316,2.5955739127544533,2.7444775807505133,3.2898763084986493,0.8729277853167177,2.970576183443195,1.4341279610939612,2.5290708449379613,2.403439096928839,2.624640453460895,2.2119461469085175,2.088165813344443,3.4268293926780675,3.4843210244574907,3.366350618135926,2.8052450121728807,1.543500323434924,2.3730891030828865,2.3782020110271453,2.6229176989003062,2.37539735211865,1.6518195209171567,1.4384810108312245,1.364433538888922,3.4739519855409577,2.4334327047589106,3.449497996192741,0.8709129849124704
0.0,1.0,2.652197505153895,1.768781498840811,1.4681562760998639,1.9002203392530366,3.126571545908094,2.8814161173134467,2.392261131838576,0.8264566758735837,1.0,0.8948418529763352,3.4650155837371592,1.5476884678641476,1.6492466724241979,3.7441577821409933,1.9373635517488061,1.5372705311048307,1.2262102142029871,2.323892906787835,3.544406672841461,1.8147065026738831,2.722997743394152,3.324328797936288,2.051759144747351,3.236109440986403,3.248978374094861,3.732665607706882,3.609268390304825,3.2495946549085355,1.9391095149568263,0.9420325760658628,3.5552722784503734,1.642135405280866,2.6333048250195015,0.8837836830892933,3.312550603894107,2.9928599228395933,3.347640298776624,82.14492823287787,1.0138445658381212,3.7021230174228883,2.2488942674045616,2.8296354264780117,3.7781781479807597,3.9486717927112656,2.919737508064597,1.9265402015985396,3.7793056288699676,1.7520979521090319,0.8896459265474324,1.5492679349773093,3.524908783183168,2.1693958039168635,2.1108990233188267,1.945448182495004,2.848334706731733,3.2348430865448767,1.566099502743229,2.749102141034533,3.8048580286485594,2.7949891414324446,3.822669518994199,1.2962988857125894,2.4082200838240864,1.574653090250304,3.0685538689307803,0.8057040185836609,2.509067803602549,2.7620228519422385,1.4091499143317563,2.892326495063573,3.676628208761481,2.977656114185897,2.0765670861760954,1.1570923929511747,2.4185299498146557,1.6212898605764652,1.6205762535325752,0.8702996012317883,0.8763077872049294,1.6118983883289282,1.6330915322277548,3.63958449225317,1.8842965632733,2.4993358920276134,3.921299778954557,3.996639401001306,0.9887310952209056,2.9013401630479265,2.096019972003644,3.308584315274424,2.1692378537709045,2.7528953843946953,3.3458351895399554,1.709989106997503,0.8553422995001174,3.092343981629507,2.7570900000019165,2.604252762000706
0.0,0.0,3.5258506324355583,2.915927900467011,1.5549920839305647,3.2486051950073165,3.5927994840548854,2.871496362657182,3.4670506618973693,7.448346826355988,1.0,3.70162114984144,1.2321978072733533,1.2139772810522176,3.1777517599994187,3.829678156791566,1.7185829598978566,2.935569909876114,1.340559767104824,2.6778210191344956,1.9702438416637715,0.936479459981377,0.8996619562644856,3.9726072240828323,3.7734412766430934,3.1325283364881757,0.9765770512367453,3.8971471731842904,3.274629434073341,0.8445768355196229,3.436475106902927,3.6219878861834305,2.431675416374152,3.4234911305583555,1.320557849077515,2.774962959703598,2.0208426109896256,1.870368677610798,0.9712387748194197,83.60409743604858,2.0531074209088507,2.645908674934783,1.7468800270588105,3.027639573462851,2.569163693345751,2.19034563620271,1.4619095333659304,2.4950467688815587,2.625334931375563,3.40013702845647,1.7071101775822433,1.6365486513068987,0.8657434212393064,2.296582918956296,1.931671391141659,2.561114631950608,1.1918292240777655,1.3749167953844443,1.9232779470282957,0.8379251786906878,3.0034106337059177,1.0343290123147975,1.6523829192065067,2.2116038638221136,2.905688099438116,3.684199993948212,1.6290813071392003,3.8545671971609154,1.1316335379846372,1.7699647830636547,3.7538088250594903,1.3478558416497628,1.6491963038588264,2.1279506760418223,2.5314883035190503,1.9495432851960968,3.6039971983773347,1.7158825069793804,2.97241031384291,2.9754237460080706,2.8462589344259994,2.1354975586257314,3.9918650098260295,2.8684053031739047,2.725041891542424,3.1826508137394116,1.9943230342095242,3.5683172926053652,3.7238429999175553,1.715233564157092,2.043275286223751,3.0283175817503754,1.439587218553644,1.1636590045826503,1.4250660908033592,2.053041241484208,2.5507162436996156,2.5257131879972072,1.8853749771244528,2.5921666957314025
0.0,0.0,1.5996867713490213,1.9288093940576148,1.4974732196180156,1.4133455532503192,3.810805955382617,2.9882804527793256,1.8261445581893345,3.8987588316855053,1.0,3.2215738835202625,3.7126290956956884,3.4852971428883386,0.9350502190263917,3.0154556607553866,3.3938033870455637,3.8520339488106075,2.501473699773971,3.9038799496950825,2.506169999654667,3.737724770487964,1.6619537849677943,1.8980976412078872,2.4613786659623913,1.9827257326971752,2.3407775062775764,2.9291134523964244,2.578565521584274,2.5195934220397938,2.0123760808079507,1.698857936848877,2.281361269253318,2.822898171427754,3.761061853921701,1.1929442765911937,1.217336331955815,0.9227027509054591,1.3497232859187234,84.72670789820354,1.97675222058003,2.9493392199965403,1.6756858922696722,1.2418759657506713,2.9820997006526273,1.4265445257947342,3.6204240481156518,3.4394951833659455,2.8542074146183145,1.2793613216305415,2.8265509122113803,3.8829661621489375,2.2753292441491952,3.525238110638603,1.2081141394220491,2.9087316115912207,2.842597572570683,2.6433582321157223,3.5076648731914224,1.0237668789686474,1.771171651449874,3.3144396926566584,1.2686453091330137,1.2317330363055872,3.5862552586800147,2.8309887423707822,3.7570781309993313,3.3550005310647935,2.035675840838974,3.849482085490628,1.6497460886252886,2.9492468639923564,1.8551456952132552,3.8261394065279157,1.9686377763318643,3.0602152638056612,3.2026324494362326,1.284080646673397,3.2557797241426503,3.158789859278329,2.5236131007554308,2.5972876777921545,2.709986853847408,3.7259418982584114,2.08823605550395,3.785441948808475,0.9884778056160202,2.1986081188893896,1.440279894802181,2.0678313000737374,2.4333151981453494,1.7203529825549877,2.6436748537849457,3.63319225953642,3.7678104891142254,2.4806264101973365,3.2917388271259123,3.3549660937936308,1.7568947544322242,3.9826972020360074
1.0,1.0,1.9601161934586462,2.0167224240752644,2.446948479012553,2.4450194513730867,3.8206091412712126,2.7079030984859047,1.8044214493876503,5.131445888680893,3.0,1.5223357676714322,1.3269523939057248,3.9942425842657157,2.6613243626864187,2.8791906574691284,1.5301986614848972,1.5433833381834419,3.4941513446736865,3.8658260439693377,2.515707606335649,2.4911685933543435,1.8912016629676487,1.1253409592598278,0.9231652920518727,2.918548022785431,0.8228324260587009,1.8016396338056042,2.5572543716757274,3.39534259439675,1.769504518472482,0.8472197637695832,2.634128268980482,1.0087248867519563,3.0762527482677706,2.8488086153820165,3.960445771807052,3.6247089129909105,1.795154515691607,78.4887989034628,0.8091671081129168,2.505220631747693,2.2707484561577296,1.9071929498431626,2.9454952916331303,0.9861157235405611,0.8146739117277964,2.9608301729186914,0.9078153807490573,2.993923973529328,2.596713428707858,2.0268445373312094,2.326927177491825,3.2705765998803935,1.8272322247735766,3.831731956234983,1.620978802688466,2.0338344358235245,2.0740539390877117,3.474618936481148,3.06569072925984,2.1156372519200746,1.1342484486884423,3.262222180545205,3.1671882307867643,3.7441981355782783,2.542367772432784,2.9579860403317717,3.2200356835535455,0.9997106896304285,3.562354003094514,1.9052075945683722,2.2090917554398617,3.439559626967795,3.783186259970699,2.398105666022497,2.380353349007292,1.136084637354561,1.4661959896015517,2.464832711953319,1.9939977769106365,1.3669420748372318,1.9811885768018425,1.411360530764008,2.0111858590857254,1.4720035628721782,2.3558908188172403,1.2674851691208269,2.6989469075586454,2.5590359373812195,1.624007834168653,2.300045520821925,1.495155203068389,3.256552590530074,1.6881851068371134,2.0581184326223974,2.0649767896415634,3.1531836884872027,1.8264041733956298,3.65471646929878
